Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor
1989,11,11539.0,1989-11-30,11/30/1989_24:00,15
1989,12,17073.0,1989-12-31,12/31/1989_24:00,15
1990,1,16954.0,1990-01-31,01/31/1990_24:00,15
1990,2,18248.0,1990-02-28,02/28/1990_24:00,15
1990,3,11760.0,1990-03-31,03/31/1990_24:00,15
1990,4,11162.0,1990-04-30,04/30/1990_24:00,15
1990,5,13040.0,1990-05-31,05/31/1990_24:00,15
1990,6,14828.0,1990-06-30,06/30/1990_24:00,15
1990,7,15308.0,1990-07-31,07/31/1990_24:00,15
1990,8,12566.0,1990-08-31,08/31/1990_24:00,15
1990,9,10142.0,1990-09-30,09/30/1990_24:00,15
1990,10,8907.0,1990-10-31,10/31/1990_24:00,15
1990,11,7676.0,1990-11-30,11/30/1990_24:00,15
1990,12,11864.0,1990-12-31,12/31/1990_24:00,15
1991,1,11388.0,1991-01-31,01/31/1991_24:00,15
1991,2,11721.0,1991-02-28,02/28/1991_24:00,15
1991,3,14000.0,1991-03-31,03/31/1991_24:00,15
1991,4,14492.0,1991-04-30,04/30/1991_24:00,15
1991,5,12410.0,1991-05-31,05/31/1991_24:00,15
1991,6,12631.0,1991-06-30,06/30/1991_24:00,15
1991,7,15532.0,1991-07-31,07/31/1991_24:00,15
1991,8,13820.0,1991-08-31,08/31/1991_24:00,15
1991,9,15084.0,1991-09-30,09/30/1991_24:00,15
1991,10,9638.0,1991-10-31,10/31/1991_24:00,15
1991,11,8400.0,1991-11-30,11/30/1991_24:00,15
1991,12,8137.0,1991-12-31,12/31/1991_24:00,15
1992,1,10350.0,1992-01-31,01/31/1992_24:00,15
1992,2,11312.0,1992-02-29,02/29/1992_24:00,15
1992,3,15836.0,1992-03-31,03/31/1992_24:00,15
1992,4,16189.0,1992-04-30,04/30/1992_24:00,15
1992,5,17430.0,1992-05-31,05/31/1992_24:00,15
1992,6,14812.0,1992-06-30,06/30/1992_24:00,15
1992,7,12845.0,1992-07-31,07/31/1992_24:00,15
1992,8,13250.0,1992-08-31,08/31/1992_24:00,15
1992,9,12046.0,1992-09-30,09/30/1992_24:00,15
1992,10,10106.0,1992-10-31,10/31/1992_24:00,15
1992,11,9242.0,1992-11-30,11/30/1992_24:00,15
1992,12,9200.0,1992-12-31,12/31/1992_24:00,15
1993,1,11864.0,1993-01-31,01/31/1993_24:00,15
1993,2,13190.0,1993-02-28,02/28/1993_24:00,15
1993,3,21200.0,1993-03-31,03/31/1993_24:00,15
1993,4,20880.0,1993-04-30,04/30/1993_24:00,15
1993,5,21694.0,1993-05-31,05/31/1993_24:00,15
1993,6,22051.0,1993-06-30,06/30/1993_24:00,15
1993,7,19202.0,1993-07-31,07/31/1993_24:00,15
1993,8,23143.0,1993-08-31,08/31/1993_24:00,15
1993,9,16954.0,1993-09-30,09/30/1993_24:00,15
1993,10,8687.0,1993-10-31,10/31/1993_24:00,15
1993,11,9386.0,1993-11-30,11/30/1993_24:00,15
1993,12,8093.0,1993-12-31,12/31/1993_24:00,15
1994,1,7540.0,1994-01-31,01/31/1994_24:00,15
1994,2,9338.0,1994-02-28,02/28/1994_24:00,15
1994,3,14105.0,1994-03-31,03/31/1994_24:00,15
1994,4,15564.0,1994-04-30,04/30/1994_24:00,15
1994,5,16512.0,1994-05-31,05/31/1994_24:00,15
1994,6,19620.0,1994-06-30,06/30/1994_24:00,15
1994,7,14604.0,1994-07-31,07/31/1994_24:00,15
1994,8,17834.0,1994-08-31,08/31/1994_24:00,15
1994,9,18302.0,1994-09-30,09/30/1994_24:00,15
1994,10,13665.0,1994-10-31,10/31/1994_24:00,15
1994,11,12980.0,1994-11-30,11/30/1994_24:00,15
1994,12,12935.0,1994-12-31,12/31/1994_24:00,15
1995,1,16495.0,1995-01-31,01/31/1995_24:00,15
1995,2,18986.0,1995-02-28,02/28/1995_24:00,15
1995,3,19780.0,1995-03-31,03/31/1995_24:00,15
1995,4,16495.0,1995-04-30,04/30/1995_24:00,15
1995,5,17000.0,1995-05-31,05/31/1995_24:00,15
1995,6,17000.0,1995-06-30,06/30/1995_24:00,15
1995,7,23080.0,1995-07-31,07/31/1995_24:00,15
1995,8,14508.0,1995-08-31,08/31/1995_24:00,15
1995,9,12410.0,1995-09-30,09/30/1995_24:00,15
1995,10,12000.0,1995-10-31,10/31/1995_24:00,15
1995,11,14588.0,1995-11-30,11/30/1995_24:00,15
1995,12,17107.0,1995-12-31,12/31/1995_24:00,15
1996,1,20600.0,1996-01-31,01/31/1996_24:00,15
1996,2,16053.0,1996-02-29,02/29/1996_24:00,15
1996,3,17311.0,1996-03-31,03/31/1996_24:00,15
1996,4,15884.0,1996-04-30,04/30/1996_24:00,15
1996,5,19274.0,1996-05-31,05/31/1996_24:00,15
1996,6,18140.0,1996-06-30,06/30/1996_24:00,15
1996,7,20480.0,1996-07-31,07/31/1996_24:00,15
1996,8,15884.0,1996-08-31,08/31/1996_24:00,15
1996,9,17005.0,1996-09-30,09/30/1996_24:00,15
1996,10,21120.0,1996-10-31,10/31/1996_24:00,15
1996,11,17328.0,1996-11-30,11/30/1996_24:00,15
1996,12,25000.0,1996-12-31,12/31/1996_24:00,15
1997,1,14556.0,1997-01-31,01/31/1997_24:00,15
1997,2,19400.0,1997-02-28,02/28/1997_24:00,15
1997,3,17834.0,1997-03-31,03/31/1997_24:00,15
1997,4,11864.0,1997-04-30,04/30/1997_24:00,15
1997,5,23101.0,1997-05-31,05/31/1997_24:00,15
1997,6,15470.0,1997-06-30,06/30/1997_24:00,15
1997,7,21060.0,1997-07-31,07/31/1997_24:00,15
1997,8,20000.0,1997-08-31,08/31/1997_24:00,15
1997,9,19560.0,1997-09-30,09/30/1997_24:00,15
1997,10,19560.0,1997-10-31,10/31/1997_24:00,15
1997,11,13250.0,1997-11-30,11/30/1997_24:00,15
1997,12,12072.0,1997-12-31,12/31/1997_24:00,15
1998,1,18428.0,1998-01-31,01/31/1998_24:00,15
1998,2,18428.0,1998-02-28,02/28/1998_24:00,15
1998,3,16087.0,1998-03-31,03/31/1998_24:00,15
1998,4,16529.0,1998-04-30,04/30/1998_24:00,15
1998,5,16393.0,1998-05-31,05/31/1998_24:00,15
1998,6,17960.0,1998-06-30,06/30/1998_24:00,15
1998,7,17464.0,1998-07-31,07/31/1998_24:00,15
1998,8,21400.0,1998-08-31,08/31/1998_24:00,15
1998,9,15372.0,1998-09-30,09/30/1998_24:00,15
1998,10,14285.0,1998-10-31,10/31/1998_24:00,15
1998,11,14668.0,1998-11-30,11/30/1998_24:00,15
1998,12,15164.0,1998-12-31,12/31/1998_24:00,15
1999,1,12340.0,1999-01-31,01/31/1999_24:00,15
1999,2,17547.0,1999-02-28,02/28/1999_24:00,15
