STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,Datetime
TLC,M,15,STORAGE,19721101 0000,19721130 0000,32730.0,,AF,1972-11-01
TLC,M,15,STORAGE,19721201 0000,19721231 0000,27820.0,,AF,1972-12-01
TLC,M,15,STORAGE,19730101 0000,19730131 0000,31380.0,,AF,1973-01-01
TLC,M,15,STORAGE,19730201 0000,19730301 0000,33560.0,,AF,1973-02-01
TLC,M,15,STORAGE,19730301 0000,19730331 0000,30840.0,,AF,1973-03-01
TLC,M,15,STORAGE,19730401 0000,19730430 0000,11440.0,,AF,1973-04-01
TLC,M,15,STORAGE,19730501 0000,19730531 0000,15100.0,,AF,1973-05-01
TLC,M,15,STORAGE,19730601 0000,19730630 0000,19620.0,,AF,1973-06-01
TLC,M,15,STORAGE,19730701 0000,19730731 0000,29060.0,,AF,1973-07-01
TLC,M,15,STORAGE,19730801 0000,19730831 0000,20900.0,,AF,1973-08-01
TLC,M,15,STORAGE,19730901 0000,19730930 0000,28560.0,,AF,1973-09-01
TLC,M,15,STORAGE,19731001 0000,19731031 0000,24370.0,,AF,1973-10-01
TLC,M,15,STORAGE,19731101 0000,19731130 0000,24370.0,,AF,1973-11-01
TLC,M,15,STORAGE,19731201 0000,19731231 0000,34400.0,,AF,1973-12-01
TLC,M,15,STORAGE,19740101 0000,19740131 0000,29560.0,,AF,1974-01-01
TLC,M,15,STORAGE,19740201 0000,19740301 0000,31650.0,,AF,1974-02-01
TLC,M,15,STORAGE,19740301 0000,19740331 0000,22210.0,,AF,1974-03-01
TLC,M,15,STORAGE,19740401 0000,19740430 0000,24780.0,,AF,1974-04-01
TLC,M,15,STORAGE,19740501 0000,19740531 0000,28810.0,,AF,1974-05-01
TLC,M,15,STORAGE,19740601 0000,19740630 0000,26270.0,,AF,1974-06-01
TLC,M,15,STORAGE,19740701 0000,19740731 0000,29800.0,,AF,1974-07-01
TLC,M,15,STORAGE,19740801 0000,19740831 0000,21830.0,,AF,1974-08-01
TLC,M,15,STORAGE,19740901 0000,19740930 0000,22590.0,,AF,1974-09-01
TLC,M,15,STORAGE,19741001 0000,19741031 0000,10810.0,,AF,1974-10-01
TLC,M,15,STORAGE,19741101 0000,19741130 0000,16300.0,,AF,1974-11-01
TLC,M,15,STORAGE,19741201 0000,19741231 0000,36700.0,,AF,1974-12-01
TLC,M,15,STORAGE,19750101 0000,19750131 0000,35520.0,,AF,1975-01-01
TLC,M,15,STORAGE,19750201 0000,19750301 0000,35800.0,,AF,1975-02-01
TLC,M,15,STORAGE,19750301 0000,19750331 0000,30840.0,,AF,1975-03-01
TLC,M,15,STORAGE,19750401 0000,19750430 0000,26710.0,,AF,1975-04-01
TLC,M,15,STORAGE,19750501 0000,19750531 0000,24170.0,,AF,1975-05-01
TLC,M,15,STORAGE,19750601 0000,19750630 0000,31920.0,,AF,1975-06-01
TLC,M,15,STORAGE,19750701 0000,19750731 0000,36700.0,,AF,1975-07-01
TLC,M,15,STORAGE,19750801 0000,19750831 0000,23960.0,,AF,1975-08-01
TLC,M,15,STORAGE,19750901 0000,19750930 0000,17150.0,,AF,1975-09-01
TLC,M,15,STORAGE,19751001 0000,19751031 0000,9110.0,,AF,1975-10-01
TLC,M,15,STORAGE,19751101 0000,19751130 0000,22210.0,,AF,1975-11-01
TLC,M,15,STORAGE,19751201 0000,19751231 0000,17660.0,,AF,1975-12-01
TLC,M,15,STORAGE,19760101 0000,19760131 0000,17490.0,,AF,1976-01-01
TLC,M,15,STORAGE,19760201 0000,19760229 0000,29060.0,,AF,1976-02-01
TLC,M,15,STORAGE,19760301 0000,19760331 0000,8220.0,,AF,1976-03-01
TLC,M,15,STORAGE,19760401 0000,19760430 0000,26040.0,,AF,1976-04-01
TLC,M,15,STORAGE,19760501 0000,19760531 0000,16470.0,,AF,1976-05-01
TLC,M,15,STORAGE,19760601 0000,19760630 0000,28070.0,,AF,1976-06-01
TLC,M,15,STORAGE,19760701 0000,19760731 0000,17830.0,,AF,1976-07-01
TLC,M,15,STORAGE,19760801 0000,19760831 0000,26930.0,,AF,1976-08-01
TLC,M,15,STORAGE,19760901 0000,19760930 0000,11120.0,,AF,1976-09-01
TLC,M,15,STORAGE,19761001 0000,19761031 0000,17660.0,,AF,1976-10-01
TLC,M,15,STORAGE,19761101 0000,19761130 0000,25600.0,,AF,1976-11-01
TLC,M,15,STORAGE,19761201 0000,19761231 0000,23550.0,,AF,1976-12-01
TLC,M,15,STORAGE,19770101 0000,19770131 0000,31650.0,,AF,1977-01-01
TLC,M,15,STORAGE,19770201 0000,19770301 0000,29800.0,,AF,1977-02-01
TLC,M,15,STORAGE,19770301 0000,19770331 0000,20530.0,,AF,1977-03-01
TLC,M,15,STORAGE,19770401 0000,19770430 0000,22020.0,,AF,1977-04-01
TLC,M,15,STORAGE,19770501 0000,19770531 0000,12250.0,,AF,1977-05-01
TLC,M,15,STORAGE,19770601 0000,19770630 0000,13070.0,,AF,1977-06-01
TLC,M,15,STORAGE,19770701 0000,19770731 0000,9260.0,,AF,1977-07-01
TLC,M,15,STORAGE,19770801 0000,19770831 0000,8220.0,,AF,1977-08-01
TLC,M,15,STORAGE,19770901 0000,19770930 0000,5520.0,,AF,1977-09-01
TLC,M,15,STORAGE,19780101 0000,19780131 0000,27940.0,,AF,1978-01-01
TLC,M,15,STORAGE,19780201 0000,19780301 0000,20900.0,,AF,1978-02-01
TLC,M,15,STORAGE,19780301 0000,19780331 0000,31110.0,,AF,1978-03-01
TLC,M,15,STORAGE,19780401 0000,19780430 0000,35000.0,,AF,1978-04-01
TLC,M,15,STORAGE,19780501 0000,19780531 0000,44600.0,,AF,1978-05-01
TLC,M,15,STORAGE,19780601 0000,19780630 0000,21830.0,,AF,1978-06-01
TLC,M,15,STORAGE,19780701 0000,19780731 0000,19980.0,,AF,1978-07-01
TLC,M,15,STORAGE,19780801 0000,19780831 0000,34370.0,,AF,1978-08-01
TLC,M,15,STORAGE,19780901 0000,19780930 0000,18900.0,,AF,1978-09-01
TLC,M,15,STORAGE,19781001 0000,19781031 0000,5210.0,,AF,1978-10-01
TLC,M,15,STORAGE,19781101 0000,19781130 0000,14580.0,,AF,1978-11-01
TLC,M,15,STORAGE,19781201 0000,19781231 0000,25820.0,,AF,1978-12-01
TLC,M,15,STORAGE,19790101 0000,19790131 0000,27150.0,,AF,1979-01-01
TLC,M,15,STORAGE,19790201 0000,19790301 0000,28560.0,,AF,1979-02-01
TLC,M,15,STORAGE,19790301 0000,19790331 0000,22780.0,,AF,1979-03-01
TLC,M,15,STORAGE,19790401 0000,19790430 0000,23360.0,,AF,1979-04-01
TLC,M,15,STORAGE,19790501 0000,19790531 0000,22590.0,,AF,1979-05-01
TLC,M,15,STORAGE,19790601 0000,19790630 0000,24160.0,,AF,1979-06-01
TLC,M,15,STORAGE,19790701 0000,19790731 0000,24370.0,,AF,1979-07-01
TLC,M,15,STORAGE,19790801 0000,19790831 0000,22020.0,,AF,1979-08-01
TLC,M,15,STORAGE,19790901 0000,19790930 0000,9860.0,,AF,1979-09-01
TLC,M,15,STORAGE,19791001 0000,19791031 0000,4120.0,,AF,1979-10-01
TLC,M,15,STORAGE,19800101 0000,19800131 0000,7000.0,,AF,1980-01-01
TLC,M,15,STORAGE,19800201 0000,19800229 0000,6120.0,,AF,1980-02-01
TLC,M,15,STORAGE,19800301 0000,19800229 0000,18900.0,,AF,1980-03-01
TLC,M,15,STORAGE,19800401 0000,19800331 0000,26490.0,,AF,1980-04-01
TLC,M,15,STORAGE,19800501 0000,19800531 0000,27600.0,,AF,1980-05-01
TLC,M,15,STORAGE,19800601 0000,19800630 0000,27150.0,,AF,1980-06-01
TLC,M,15,STORAGE,19800701 0000,19800731 0000,38800.0,,AF,1980-07-01
TLC,M,15,STORAGE,19800801 0000,19800831 0000,41040.0,,AF,1980-08-01
TLC,M,15,STORAGE,19800901 0000,19800930 0000,40080.0,,AF,1980-09-01
TLC,M,15,STORAGE,19801001 0000,19801031 0000,8670.0,,AF,1980-10-01
TLC,M,15,STORAGE,19801101 0000,19801031 0000,14920.0,,AF,1980-11-01
